Provider,PotentialFraud,phy_same,phy_count,period,periodadmt,age,alife,provider_InscClaimAmtReimbursed_mean,provider_DeductibleAmtPaid_mean,provider_NoOfMonths_PartACov_mean,provider_NoOfMonths_PartBCov_mean,provider_IPAnnualReimbursementAmt_mean,provider_IPAnnualDeductibleAmt_mean,provider_OPAnnualReimbursementAmt_mean,provider_OPAnnualDeductibleAmt_mean,provider_InscClaimAmtReimbursed_std,provider_DeductibleAmtPaid_std,provider_NoOfMonths_PartACov_std,provider_NoOfMonths_PartBCov_std,provider_IPAnnualReimbursementAmt_std,provider_IPAnnualDeductibleAmt_std,provider_OPAnnualReimbursementAmt_std,provider_OPAnnualDeductibleAmt_std,banel_InscClaimAmtReimbursed_mean,banel_DeductibleAmtPaid_mean,banel_NoOfMonths_PartACov_mean,banel_NoOfMonths_PartBCov_mean,banel_IPAnnualReimbursementAmt_mean,banel_IPAnnualDeductibleAmt_mean,banel_OPAnnualReimbursementAmt_mean,banel_OPAnnualDeductibleAmt_mean,banel_InscClaimAmtReimbursed_std,banel_DeductibleAmtPaid_std,banel_NoOfMonths_PartACov_std,banel_NoOfMonths_PartBCov_std,banel_IPAnnualReimbursementAmt_std,banel_IPAnnualDeductibleAmt_std,banel_OPAnnualReimbursementAmt_std,banel_OPAnnualDeductibleAmt_std,diag1_InscClaimAmtReimbursed_mean,diag1_DeductibleAmtPaid_mean,diag1_NoOfMonths_PartACov_mean,diag1_NoOfMonths_PartBCov_mean,diag1_IPAnnualReimbursementAmt_mean,diag1_IPAnnualDeductibleAmt_mean,diag1_OPAnnualReimbursementAmt_mean,diag1_OPAnnualDeductibleAmt_mean,diag1_InscClaimAmtReimbursed_std,diag1_DeductibleAmtPaid_std,diag1_NoOfMonths_PartACov_std,diag1_NoOfMonths_PartBCov_std,diag1_IPAnnualReimbursementAmt_std,diag1_IPAnnualDeductibleAmt_std,diag1_OPAnnualReimbursementAmt_std,diag1_OPAnnualDeductibleAmt_std
PRV56668,1,2.9178082191780823,1.8904109589041096,4.561643835616438,4.5479452054794525,75.75342465753425,1.0,8540.684931506848,761.7260273972603,12.0,12.0,15054.931506849314,1672.2191780821918,2036.4383561643835,648.3561643835617,10783.886298131105,485.3522563926,0.0,0.0,15581.76811419962,1769.8119034281528,3809.3384413478666,1070.7552029845185,4633.410553677677,390.6906422344778,12.0,12.0,15054.931506849314,1672.2191780821918,2036.4383561643835,648.3561643835617,4437.029544361488,432.0463400590271,0.0,0.0,0.0,0.0,0.0,0.0,4923.737633947429,417.1368102765292,11.931748562125211,11.942105671273922,10340.560194550695,1042.8787644078582,2066.4943960028704,586.3078117224208,6038.9617626381,331.71230904340194,0.7010754679057151,0.6145359766293014,13786.777938740237,1327.5978381886575,3392.1164404476744,816.9991973710063
PRV56669,1,2.15,1.55,5.4,4.55,72.825,0.925,7090.25,769.3333333333334,12.0,12.0,13156.5,1461.7,1620.0,643.75,8127.897664754271,482.9839995896853,0.0,0.0,14851.596055125367,1129.1232405312062,2181.7647526480573,793.4755986424695,3308.3006673881673,326.4945670995671,12.0,12.0,13156.5,1461.7,1620.0,643.75,4179.683180157679,420.797534226716,0.0,0.0,0.0,0.0,0.0,0.0,4231.387980530063,388.8194296799269,11.92537428497135,11.929188230784685,9715.561455988212,1010.2259777902893,2563.471603716813,725.2811004392843,5590.321370204045,320.5927580578903,0.7309019765723619,0.6756266629088905,13794.579726889177,1287.8126163850225,3477.613337881167,903.7314909235993
PRV56671,0,2.744186046511628,1.6511627906976745,1.5116279069767442,0.3953488372093023,70.6046511627907,1.0,821.8604651162791,78.0,12.0,12.0,2810.9302325581393,397.3953488372093,2427.4418604651164,483.0232558139535,2760.043353536277,274.6929021219705,0.0,0.0,5916.796436116861,660.1413318927165,3117.6258465631113,700.270474560743,578.3301465975884,48.17275747508306,12.0,12.0,2810.9302325581393,397.3953488372093,2427.4418604651164,483.0232558139535,985.6509166546939,109.10330799612095,0.0,0.0,0.0,0.0,0.0,0.0,1164.0690532854258,98.35742751011531,11.935005056239772,11.947107598480812,4915.609813850115,553.3875125038747,1928.5135113924807,538.5580196598386,1755.5769274046713,123.04900864856383,0.604701449948173,0.45350965448962205,9349.620794696348,916.477962716511,2466.299007560652,668.7496955145987
PRV56672,0,2.701863354037267,1.4596273291925466,1.7577639751552796,0.0,73.67080745341615,1.0,254.53416149068323,1.3664596273291925,11.329192546583851,11.944099378881987,9015.83850931677,649.2422360248447,2701.801242236025,852.4223602484471,509.0861301275048,8.909046975542468,2.76535801822189,0.40694666734366053,17978.13270889827,1156.9295774613806,4840.50602832477,1445.4436068200293,803.988608355068,46.311029102022886,11.329192546583851,11.944099378881987,9015.83850931677,649.2422360248447,2701.801242236025,852.4223602484471,1698.9021411892559,119.79793793354392,0.0,0.0,0.0,0.0,0.0,0.0,470.28929564541596,23.68724939961866,11.927159645440012,11.938349447038025,4847.413579042202,508.7605211568881,2410.7455202437177,684.2503792847504,939.1969225028485,72.05332376518867,0.6642148562927871,0.6097186718665203,10806.239483684742,999.9162123056458,2970.094110061936,798.6845618632976
PRV56673,0,1.75,2.0,1.5,1.5,81.5,1.0,10660.0,534.0,12.0,12.0,11795.0,801.0,5105.0,1375.0,12190.422470119729,616.6100874945204,0.0,0.0,14340.944878214963,1022.5321510837691,6168.573579037539,2116.8923764172173,1611.509081196581,87.28846153846155,12.0,12.0,11795.0,801.0,5105.0,1375.0,3542.2213914124513,197.6494595157037,0.0,0.0,0.0,0.0,0.0,0.0,2061.7844526188587,171.43235647383358,11.982876712328768,11.962899543378995,5342.6785623852475,798.5989730091615,1793.2858375317933,480.2155076626512,4053.572459768487,253.3019144372103,0.21458050897977118,0.3080150430957007,9430.096025548359,2128.8841252225147,3065.899460305757,619.5605175895654
PRV56674,0,2.717391304347826,1.6521739130434783,1.891304347826087,0.0,77.26086956521739,0.9782608695652174,344.7826086956522,2.1739130434782608,12.0,11.782608695652174,6451.086956521739,557.2173913043479,2963.0434782608695,665.6521739130435,667.5185861097295,14.744195615489707,0.0,1.0309228547118108,9629.551328710519,834.5639423753244,4710.431388390484,1015.0000594940608,1290.427795031056,78.94844720496894,12.0,11.782608695652174,6451.086956521739,557.2173913043479,2963.0434782608695,665.6521739130435,2318.096529571215,182.6671063449067,0.0,0.0,0.0,0.0,0.0,0.0,599.319698414338,38.84201684815674,11.914583347850817,11.934020617960691,5056.160506482135,556.9648864055705,2791.8041269818727,765.5475257841196,1217.6418978286829,98.73831150639488,0.8189392584095863,0.6858380006204121,10567.349617966081,1075.5299887363326,3170.1591419151487,852.2630669950476
PRV56675,0,2.736842105263158,1.5386996904024768,1.6904024767801857,0.0,77.41795665634675,0.978328173374613,305.54179566563465,2.291021671826625,12.0,12.0,4929.814241486068,515.8142414860681,2355.8513931888547,707.2755417956656,617.4672274496885,12.769412692279158,0.0,0.0,10304.986368975236,863.834591464973,2865.0269859150267,831.7175271442494,889.9727507605717,63.66552868050853,12.0,12.0,4929.814241486068,515.8142414860681,2355.8513931888547,707.2755417956656,1585.1227685572117,138.92272416780867,0.0,0.0,0.0,0.0,0.0,0.0,697.2353243907893,46.710446413487624,11.9383468980811,11.940176840301339,4756.8585019007605,520.7535111651375,2281.440240123396,652.170653499489,1313.3137290472878,95.04889179486982,0.6226267160279044,0.5846075075636173,10340.751383230958,1009.4819398264891,2824.272960198924,756.0561420062437
PRV56677,0,3.0,1.0,14.0,0.0,70.0,0.0,20.0,0.0,12.0,12.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,12.0,12.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0344827586207,10.862068965517242,11.913793103448276,11.793103448275861,5600.517241379311,505.7931034482759,2456.0344827586205,691.2068965517242,200.6562886094022,34.04251638701335,0.6565321642986128,1.5756771943166707,12062.780719018983,812.8667649101313,3801.7904090809047,1166.1182835285933
PRV56679,0,2.76,1.68,0.68,0.0,75.64,1.0,166.8,4.0,12.0,12.0,1562.4,256.32,1758.4,414.0,280.352753984452,20.0,0.0,0.0,4710.875077944649,708.4310552199134,2204.596864130341,390.5658288517656,447.1837535014006,52.62,12.0,12.0,1562.4,256.32,1758.4,414.0,832.456202225189,113.44359053406451,0.0,0.0,0.0,0.0,0.0,0.0,706.08519419384,47.6554301379308,11.939230087183478,11.966831183433932,4363.532542075843,504.7918883049946,1933.5870646579524,578.0666970346908,1533.4557451149785,106.47669338099749,0.6412627380986454,0.38703124023302754,9574.033376793415,968.9608660376666,2726.3641410012106,746.5052496641299
PRV56680,0,2.606060606060606,1.7272727272727273,2.0303030303030303,1.3636363636363635,77.18181818181819,1.0,1951.5151515151515,264.06060606060606,11.636363636363637,11.636363636363637,4475.757575757576,550.1818181818181,2421.818181818182,646.6666666666666,4692.919614437878,462.2522268330584,2.088931871468374,2.088931871468374,8545.869993124981,967.1598062931954,3806.0522974479854,881.6414615174734,997.2934788275696,99.35648122920851,11.636363636363637,11.636363636363637,4475.757575757576,550.1818181818181,2421.818181818182,646.6666666666666,1491.4134342702207,162.8544590806447,0.0,0.0,0.0,0.0,0.0,0.0,1545.785371977032,161.3310378037767,11.91277039092538,11.94370939196089,5581.573955744898,627.2279969652524,1993.4015544417061,569.9320605727976,2316.50369598633,191.97094993349296,0.8127397062120685,0.5877222959015981,10497.729317156274,985.0949059489815,2970.2203440455114,783.6399880163424
PRV56681,0,2.4,1.8,0.0,0.0,77.2,1.0,158.0,0.0,12.0,12.0,4720.0,640.8,1886.0,804.0,193.0543964793343,0.0,0.0,0.0,8971.733388816232,955.2482399879102,2508.0131578602213,442.8656681207068,949.1809523809522,76.56761904761905,12.0,12.0,4720.0,640.8,1886.0,804.0,1558.6932469461667,184.4230012428392,0.0,0.0,0.0,0.0,0.0,0.0,249.13246793110366,3.540441669971755,11.934666075046582,11.951937798202213,2956.2420371057233,345.4878682105079,1590.653371618,497.6516564697454,522.3532829847227,27.09506567774124,0.6492054800447711,0.5391191958216904,8220.345265104319,829.9721776739694,1965.7561051579328,544.7673318522878
PRV56682,0,2.789473684210526,1.736842105263158,1.6842105263157894,0.5789473684210527,70.94736842105263,1.0,863.6842105263158,168.6315789473684,12.0,12.0,8109.473684210527,1046.5263157894738,2517.8947368421054,771.0526315789474,1894.0673768560016,400.1094587076997,0.0,0.0,18548.475071697405,2106.5140073490834,3215.093879651224,861.6901656166606,1310.6520959260897,107.01335692171605,12.0,12.0,8109.473684210527,1046.5263157894738,2517.8947368421054,771.0526315789474,2031.3033608427145,181.34139573533992,0.0,0.0,0.0,0.0,0.0,0.0,1172.5305104830277,65.9882776843779,11.93412568091957,11.935426647078405,5709.826018658213,572.0429670903239,2725.99921022231,743.9695580700152,2152.0483475698434,116.9992902552705,0.5270347384174174,0.5623600015140495,10940.843050308717,1107.7475673816175,3446.3059592012696,914.906333199828
PRV56683,0,2.658682634730539,1.6107784431137724,1.215568862275449,0.0,75.76047904191617,1.0,328.622754491018,2.035928143712575,12.0,12.0,3952.2754491017963,460.45508982035926,2737.7245508982037,662.0359281437126,617.0351927707757,13.241906923957645,0.0,0.0,8593.744900661564,880.9999159401707,4268.55519653189,1045.5128095083153,612.7073930726625,36.71161277179241,12.0,12.0,3952.2754491017963,460.45508982035926,2737.7245508982037,662.0359281437126,1087.7717390104165,92.8327414296388,0.0,0.0,0.0,0.0,0.0,0.0,773.2815772646816,49.19754704631566,11.929630993116028,11.946373520525604,4829.874550044041,521.8412779487934,2357.946442381692,670.1259510355701,1332.8055983503962,102.91349009136063,0.6868522154696053,0.5270679859538203,10431.980140441938,987.1439912002477,2942.615519993148,776.5593036244152
PRV56684,0,2.9456521739130435,1.5543478260869565,1.7173913043478262,0.8260869565217391,74.8586956521739,0.9891304347826086,1870.3260869565217,186.06521739130434,12.0,11.869565217391305,8802.608695652174,1035.1739130434783,1705.9782608695652,583.1521739130435,5287.778455211594,406.8833513846668,0.0,1.2510864843424485,15708.637077550973,1616.5061265995778,2747.47038891846,710.6009364434746,1963.7567425026664,173.24829663090532,12.0,11.869565217391305,8802.608695652174,1035.1739130434783,1705.9782608695652,583.1521739130435,2321.983243629214,225.33361990867627,0.0,0.0,0.0,0.0,0.0,0.0,1516.9272875752993,129.0480358377575,11.924352000910783,11.939526815176315,6199.485641874672,637.8460458524452,2209.1070313245013,646.8138123568884,2156.039863880585,136.49655765998807,0.7320483102637247,0.5746302304352865,11563.050762408086,1037.5302470537515,2904.6210527822286,789.0978976784147
PRV56685,1,2.7679012345679013,1.6049382716049383,1.874074074074074,0.5160493827160494,74.06172839506173,1.0,1074.79012345679,85.73631840796021,11.822222222222223,11.965432098765431,6846.666666666667,646.074074074074,2655.901234567901,695.604938271605,3768.5916385987034,289.3077128984324,1.451527021129578,0.6042671065810488,12118.083165416898,933.7105602599946,3287.440996740918,785.1615473398438,1065.202252445771,79.28897511267881,11.822222222222223,11.965432098765431,6846.666666666667,646.074074074074,2655.901234567901,695.604938271605,1996.9824913257005,178.7551596986154,0.0,0.0,0.0,0.0,0.0,0.0,1199.1348932127369,99.58102662230422,11.937145182334278,11.935247853625857,5521.391710655767,603.310918727441,2243.0351695822123,638.8032639527585,1942.4003856094505,136.84403722906237,0.668030337555699,0.614675070848652,10961.320936442746,1075.9540679564943,2858.2370435785547,767.3371611146135
PRV56686,0,2.8,1.6,4.1,4.05,74.9,1.0,7150.0,806.0,12.0,12.0,13649.5,1648.6,1421.0,430.0,12065.356670192032,466.0381732727143,0.0,0.0,15490.99720720665,1164.6927039939944,1665.4504685393363,677.5730685010251,4436.458091787439,557.9292960662526,12.0,12.0,13649.5,1648.6,1421.0,430.0,5891.361260492607,277.3132902362719,0.0,0.0,0.0,0.0,0.0,0.0,4487.65183725252,434.3941558678337,11.955256493713401,11.94113116926562,10009.894185982344,1100.9737031258032,1967.2194481820902,583.1500643760057,5395.13969516878,294.9679882701442,0.5635280562800303,0.6485700067009361,12854.025474558523,1365.2405605240563,2861.079054505716,803.0510726261117
PRV56687,0,2.3333333333333335,1.5555555555555556,0.0,0.0,74.88888888888889,1.0,457.77777777777777,12.222222222222221,12.0,12.0,1566.6666666666667,118.66666666666667,1066.6666666666667,392.22222222222223,1072.2963417099045,29.90726407487726,0.0,0.0,4700.0,356.0,1257.8851298906432,304.3754990869739,302.31433381433385,23.162962962962965,12.0,12.0,1566.6666666666667,118.66666666666667,1066.6666666666667,392.22222222222223,644.6720154741663,60.63730806671348,0.0,0.0,0.0,0.0,0.0,0.0,791.3646080997129,38.76884267819079,11.908612237432749,11.93508247858967,4638.297200287777,463.0734301930635,1778.103562585854,542.8076481954622,2544.4959094381,122.75348172898494,0.8431417286374511,0.5896204950864969,10043.442794206783,872.0178657384008,2842.2852780711896,789.3375433716452
PRV56688,0,2.6486486486486487,1.5135135135135136,2.081081081081081,0.0,75.08108108108108,1.0,212.43243243243242,3.7837837837837838,12.0,12.0,4392.1621621621625,490.7027027027027,928.6486486486486,603.5135135135135,496.46755184002706,17.535891979238112,0.0,0.0,8286.56380169969,819.3645527299008,784.2163893628756,427.8643101122924,683.853965103965,79.76948351948353,12.0,12.0,4392.1621621621625,490.7027027027027,928.6486486486486,603.5135135135135,1258.2259736525286,162.34912838078426,0.0,0.0,0.0,0.0,0.0,0.0,889.3691948798528,48.165712355772385,11.93610622893342,11.942710917751446,5827.674537951168,596.1039523202535,3316.594643547477,919.2738471300285,1898.8213008375035,129.7821184365048,0.67359508478607,0.6323770652087767,12012.620809274267,1097.454090377582,3651.010259691119,934.3872611470781
PRV56689,1,2.6387959866220734,1.5395763656633221,1.4319955406911928,0.0,75.99777034559644,0.9944258639910813,281.7892976588629,3.0379041248606464,11.965997770345597,11.940914158305462,4143.617614269788,505.94202898550725,2516.1148272017836,715.1114827201784,566.7287351149332,15.481551234361056,0.6332160425984651,0.7895500214379656,9659.522886147095,1045.9839948833608,4369.207150183996,1095.1226422731515,650.4754254050288,48.497786426646805,11.965997770345597,11.940914158305462,4143.617614269788,505.94202898550725,2516.1148272017836,715.1114827201784,1184.5368633537867,116.11111383764157,0.0,0.0,0.0,0.0,0.0,0.0,624.3615769589604,43.208550009990184,11.931928286819517,11.93692451770253,4643.804126739458,514.136297758988,2296.148744347158,655.0133145193827,1268.0542949843305,99.25929195316775,0.6609418850333459,0.594228363709531,10245.580579478918,992.3588034189069,2798.290287900786,754.6810474840746
PRV56691,0,3.0,1.75,1.25,0.0,86.25,0.75,85.0,0.0,12.0,12.0,7700.0,1068.0,635.0,170.0,17.320508075688775,0.0,0.0,0.0,15400.000000000002,2136.0,751.2434137259818,181.2916618784953,127.70833333333334,0.0,12.0,12.0,7700.0,1068.0,635.0,170.0,125.52038371499391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0609087871909,2.6771553481205563,11.971603407718227,11.895388092931876,3935.2482036428282,422.318187835882,1677.550321997958,533.3761323844179,383.5506836908567,15.934299398004633,0.38829668560718955,0.8899196078021996,10219.789736927967,915.3443342043497,1909.7689326224927,564.4565859346108
PRV56693,0,2.6541554959785523,1.5951742627345844,1.0402144772117963,0.0,74.73458445040214,0.9946380697050938,244.58445040214477,3.6193029490616624,11.986595174262735,12.0,4806.86327077748,481.97855227882036,2261.4477211796248,600.9919571045576,538.433262280111,16.494862430756672,0.2588901865392489,0.0,9833.262870627823,869.0042500675888,3399.7362398603514,887.4654816486857,762.5791685600667,56.22434723453491,11.986595174262735,12.0,4806.86327077748,481.97855227882036,2261.4477211796248,600.9919571045576,1372.3043783797796,118.23521634518265,0.0,0.0,0.0,0.0,0.0,0.0,596.1704568221764,42.140972452281275,11.932463846813938,11.93870046931712,4561.994130245515,510.3974024677223,2036.3459305018114,584.1582983435776,1252.1559146536906,93.69249834334266,0.6304120976629274,0.5559994923983801,10156.526166477704,1003.381151482499,2659.1875332471964,707.2707887189961
PRV56694,0,3.0,1.5,7.0,0.0,80.625,0.875,493.75,8.75,12.0,12.0,10125.0,400.5,1818.75,386.25,498.510280736516,24.748737341529164,0.0,0.0,17373.522547666773,552.7425130332258,2253.837600310064,373.55196616879346,2427.5138888888887,90.75,12.0,12.0,10125.0,400.5,1818.75,386.25,4337.951991988759,203.75069470127258,0.0,0.0,0.0,0.0,0.0,0.0,394.87442972760164,1.8160177857551725,11.908189827209856,11.925572635845569,5140.223641717645,554.5776452711034,3195.4498651633744,874.6104326280038,452.1563372398522,12.897316589455341,0.578288311106655,0.6971852150195382,11226.727310625505,1064.1700865464024,3000.918870239274,836.2993739504417
PRV56696,0,2.823529411764706,1.6176470588235294,1.2058823529411764,1.0588235294117647,76.5,1.0,2035.8823529411766,221.94117647058823,12.0,12.0,10195.588235294117,831.4117647058823,2507.0588235294117,660.8823529411765,4450.790952960145,437.4339736273606,0.0,0.0,18299.206339997287,991.1786102580879,2766.2517353092803,783.9502444286566,1628.7464997527336,179.18020089458707,12.0,12.0,10195.588235294117,831.4117647058823,2507.0588235294117,660.8823529411765,3201.0213066469655,268.44956053227315,0.0,0.0,0.0,0.0,0.0,0.0,2120.856155110591,184.02533823554086,11.9387481932241,11.93815105683866,6605.169157047919,718.184462208101,2000.6930589864119,572.0688663181129,3290.5917326847716,191.34777601244173,0.6571354994026765,0.6032420807183885,11768.04279651987,1223.2156744215101,2665.8184591704585,705.0066721372159
PRV56697,0,2.717948717948718,1.6538461538461537,0.8205128205128205,0.0,75.12820512820512,1.0,276.53846153846155,2.5641025641025643,12.0,12.0,4224.358974358975,397.0769230769231,2103.3333333333335,638.5897435897435,608.0858340879038,22.645540682891905,0.0,0.0,9426.09180554734,790.8141911442187,3026.6588954264516,879.6438540814744,534.4061494061494,26.7014319014319,12.0,12.0,4224.358974358975,397.0769230769231,2103.3333333333335,638.5897435897435,1035.3236121655118,82.64733999168418,0.0,0.0,0.0,0.0,0.0,0.0,699.4433881243585,47.279995954334176,11.939850959284888,11.937182127005778,4422.032506718466,494.68662615124407,1989.7240729608668,568.4536590536259,1622.4925288703714,122.02506239934837,0.6536194010470248,0.6096738147123594,9778.784314314325,958.6033081835594,2440.112302664519,682.995013281011
PRV56699,0,3.0,2.0,0.0,0.0,79.33333333333333,1.0,183.33333333333334,0.0,12.0,12.0,0.0,0.0,1336.6666666666667,433.3333333333333,187.70544300401448,0.0,0.0,0.0,0.0,0.0,1341.0567972063427,664.6302230062469,108.61111111111113,0.0,12.0,12.0,0.0,0.0,1336.6666666666667,433.3333333333333,82.96950097392755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0989652870494,11.082777036048064,11.96728971962617,11.964953271028037,4182.948097463284,515.4349132176235,2619.082943925234,787.7937249666222,943.922465920767,77.60708345888632,0.4206108418345559,0.4341248675457261,9229.026466091671,920.1150810558538,2400.1143958931157,651.7922262607726
PRV56700,0,3.0,1.4,0.0,0.0,78.2,1.0,128.0,0.0,12.0,12.0,8408.0,854.4,1740.0,852.0,209.09328061896204,0.0,0.0,0.0,11847.038448489986,893.5529083383929,1130.1327355669332,934.7833973707491,1253.7222222222222,103.83333333333334,12.0,12.0,8408.0,854.4,1740.0,852.0,2820.5087836069442,245.59659088643176,0.0,0.0,0.0,0.0,0.0,0.0,127.05323477767702,2.2735263778044468,11.953686569969348,11.962819413056954,3616.8456643561176,428.84104033270387,1695.6112325117483,491.8648841052658,201.53487725352974,13.80868972667542,0.6512703873473618,0.5281397881905243,9057.401105264129,1031.5094521524875,2214.775963981606,640.4050185165472
PRV56701,0,2.5652173913043477,1.7391304347826086,1.3043478260869565,1.2173913043478262,74.52173913043478,0.9565217391304348,1594.7826086956522,185.7391304347826,12.0,12.0,3535.6521739130435,510.7826086956522,1428.2608695652175,393.4782608695652,3301.4623062642704,413.9070182575379,0.0,0.0,5207.169730361256,780.1495751993936,995.6754316630452,332.9838747891033,936.3115676593937,85.50973084886128,12.0,12.0,3535.6521739130435,510.7826086956522,1428.2608695652175,393.4782608695652,1585.7240114857796,185.23431260214323,0.0,0.0,0.0,0.0,0.0,0.0,1479.6114969965536,139.27890788139712,11.898291364872504,11.914709173142663,5156.601496507749,583.995663443183,1860.8740930077338,532.3375529550289,2530.143606180443,140.42965469569873,0.6978624634970894,0.6267785805798163,10000.767726203836,965.0461189244154,2560.7578884181708,692.049189016073
PRV56702,0,2.7857142857142856,1.5446428571428572,1.4285714285714286,0.0,74.13392857142857,0.9910714285714286,211.38392857142858,1.6964285714285714,12.0,11.732142857142858,5384.910714285715,574.0892857142857,1885.9375,586.1607142857143,397.3661659918722,11.03507598460049,0.0,1.7766908468134073,11225.946522601787,1123.2782224749503,1985.2234437555817,570.9754779993775,573.8996016020044,33.77472879303237,12.0,11.732142857142858,5384.910714285715,574.0892857142857,1885.9375,586.1607142857143,1220.7998475150391,84.21012154221177,0.0,0.0,0.0,0.0,0.0,0.0,819.3958786415582,52.32984975250525,11.932204836044644,11.942821681652976,4903.392544787153,540.2270343432303,2230.825990440181,639.4868900005207,1405.0798668696973,93.17802899314026,0.636133361170131,0.5479538199082047,10384.146390788372,1054.26523795892,2833.1392505892563,754.0337580917711
PRV56703,0,2.7916666666666665,1.6458333333333333,3.5416666666666665,2.9375,78.8125,0.9791666666666666,3876.4583333333335,468.2916666666667,12.0,12.0,5299.791666666667,820.4166666666666,1606.0416666666667,329.5833333333333,7107.118244612778,534.5378579962373,0.0,0.0,7745.950346095978,852.2288133797224,2681.777546094677,694.013790816848,1657.5980263949014,245.93936087061084,12.0,12.0,5299.791666666667,820.4166666666666,1606.0416666666667,329.5833333333333,2545.8783655376037,320.5380962881379,0.0,0.0,0.0,0.0,0.0,0.0,2880.709460579148,244.38971735904457,11.935276861920578,11.94088268867049,7643.674156063884,793.5456615929926,2128.5232327756285,627.6861232016065,3708.673131847539,221.47309195894104,0.7392049587908898,0.6367120431611467,12108.844311855153,1157.5741960381633,2999.8325872134265,835.6684085956507
PRV56705,0,2.875,1.5,1.9375,1.9375,74.5,0.9375,3820.0,267.0,12.0,12.0,5715.0,534.0,1876.25,385.0,9467.567797486321,477.62411999395505,0.0,0.0,9861.730747355321,675.4625082119658,2237.343290601601,519.8204818332318,1830.781001984127,147.89791666666667,12.0,12.0,5715.0,534.0,1876.25,385.0,3594.103979362173,248.1392023258166,0.0,0.0,0.0,0.0,0.0,0.0,1683.1848568281305,140.02666499623373,11.919087237551809,11.961254816958746,5880.558702310695,630.73722030606,1967.5148085011851,536.1856026314642,2725.180635037143,160.21190489912954,0.7723911514895884,0.47757607607275454,10770.504887707988,1227.8151833116694,2731.088186603257,697.1294023904908
PRV56706,1,2.804034582132565,1.6340057636887608,2.1412103746397695,0.4610951008645533,73.87031700288185,1.0,998.1556195965418,93.9306358381503,12.0,11.965417867435159,6976.772334293948,786.3631123919308,2718.011527377522,813.6887608069164,2577.3931690696477,300.74098989122524,0.0,0.644193752514023,13675.772614521196,1300.7439025950744,4237.730240971277,1131.3530678448137,1389.9406290155569,121.41364114591781,12.0,11.965417867435159,6976.772334293948,786.3631123919308,2718.011527377522,813.6887608069164,2132.792523272611,194.9322623629402,0.0,0.0,0.0,0.0,0.0,0.0,1105.838560654953,95.78633177788892,11.926791537251576,11.943022000835768,5537.834664709532,608.4421927586816,2406.976743848852,681.4915678779764,1793.326946786907,138.95779067358163,0.6936218537611848,0.5571647890785661,10907.534167735661,1068.8928531435356,2934.398369705118,784.8112377428068
PRV56707,0,2.388888888888889,1.5,0.0,0.0,75.55555555555556,1.0,158.88888888888889,8.88888888888889,12.0,12.0,2511.1111111111113,237.33333333333334,1092.2222222222222,367.22222222222223,155.2564818724123,26.764526322747535,0.0,0.0,7308.406834428166,690.7414601034764,764.8956526723917,306.5712767243832,760.1322751322751,66.44973544973544,12.0,12.0,2511.1111111111113,237.33333333333334,1092.2222222222222,367.22222222222223,1069.6482404275616,85.12829293571087,0.0,0.0,0.0,0.0,0.0,0.0,995.0583550833105,82.2943303519794,11.939242302381315,11.93438066162513,4811.992240523267,536.7060672797566,2011.201627735207,570.3895495430377,1533.048827402129,116.36183024824605,0.6017380329348193,0.6337013057515439,9693.943266931241,1035.2027676481994,2704.072324635201,664.5046298698103
PRV56708,0,2.5714285714285716,1.8571428571428572,0.42857142857142855,0.0,64.85714285714286,1.0,504.2857142857143,0.0,12.0,12.0,0.0,0.0,2838.5714285714284,1032.857142857143,977.306794936253,0.0,0.0,0.0,0.0,0.0,1642.0559122781476,1299.0729295118406,494.5578231292517,0.0,12.0,12.0,0.0,0.0,2838.5714285714284,1032.857142857143,770.9964743494846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.148027831954,66.09107335466341,11.938653170139103,11.971644057582862,5325.170018867776,556.1364425388616,4127.2837139976355,1158.408328750961,1199.6416174255844,118.81082259652537,0.5926722501427064,0.3800560930161539,13188.330433468647,1008.4985704993401,4194.843302945952,1179.0894727180776
PRV56710,0,2.6417910447761193,1.5223880597014925,0.835820895522388,0.4626865671641791,72.86567164179104,1.0,965.5223880597015,160.59701492537314,12.0,12.0,5289.55223880597,637.6119402985074,1786.865671641791,489.55223880597015,1850.0575614158026,383.0621462240066,0.0,0.0,8494.560190308574,745.0458793118122,1512.5216842474892,490.78302567465215,936.1562173315905,107.38074297178774,12.0,12.0,5289.55223880597,637.6119402985074,1786.865671641791,489.55223880597015,1842.0511839196986,224.4121561216788,0.0,0.0,0.0,0.0,0.0,0.0,1092.554051428302,113.54745562264596,11.940479794391866,11.949598041921812,5254.7918132827535,599.999989986464,2022.5133896568905,584.2557259507511,1840.304947474014,142.32678497967774,0.675471419892895,0.5389197719550335,10544.218849438883,976.1967021139742,2629.8187351556016,727.6600253830284
